,Unnamed: 0,No,Y_first6,Y_last6,Y_t,J_t,ID index,time,X_t,normal,Interpolated X_t
282,282,159,34383.5,16796.5,560322.0,3120.0,47,6,179.5903846153846,1,179.5903846153846
283,283,159,34383.5,16796.5,76836.0,4129.0,47,7,18.60886413175103,1,18.608864131751034
284,284,159,34383.5,16796.5,124797.0,2181.0,47,8,57.22008253094911,1,57.22008253094911
285,285,159,34383.5,16796.5,54582.0,738.0,47,9,73.95934959349594,0,40.772234813861644
286,286,159,34383.5,16796.5,94257.0,3875.0,47,10,24.324387096774192,1,24.32438709677419
287,287,159,34383.5,16796.5,100779.0,4318.0,47,11,23.33927744326077,1,23.33927744326077
288,288,161,43595.33333,9710.5,569955.0,3267.0,48,6,174.45821854912762,1,174.45821854912762
289,289,161,43595.33333,9710.5,180264.0,4139.0,48,7,43.55254892486108,1,43.55254892486107
290,290,161,43595.33333,9710.5,130248.0,3539.0,48,8,36.80361684091551,1,36.80361684091551
291,291,161,43595.33333,9710.5,58353.0,2857.0,48,9,20.42457122856143,1,20.424571228561433
292,292,161,43595.33333,9710.5,37584.0,2949.0,48,10,12.74465920651068,1,12.744659206510676
293,293,161,43595.33333,9710.5,58263.0,3128.0,48,11,18.62627877237852,1,18.62627877237852
294,294,163,24816.75,9487.0,401211.0,2996.0,49,6,133.91555407209609,1,133.91555407209609
295,295,163,24816.75,9487.0,86292.0,4081.0,49,7,21.144817446704238,1,21.144817446704238
296,296,163,24816.75,9487.0,130437.0,4046.0,49,8,32.238507167572905,1,32.238507167572905
297,297,163,24816.75,9487.0,140244.0,2534.0,49,9,55.344909234412,1,55.344909234412
298,298,163,24816.75,9487.0,112701.0,3851.0,49,10,29.265385614126206,1,29.265385614126203
299,299,163,24816.75,9487.0,56922.0,4322.0,49,11,13.170291531698286,1,13.170291531698282
300,300,165,37586.83333,12996.0,484230.0,3277.0,50,6,147.76624961855356,1,147.76624961855356
301,301,165,37586.83333,12996.0,209544.0,4087.0,50,7,51.27085882065085,1,51.27085882065086
302,302,165,37586.83333,12996.0,150897.0,3054.0,50,8,49.409626719056966,1,49.409626719056966
303,303,165,37586.83333,12996.0,18375.0,671.0,50,9,27.384500745156483,0,36.726596688021075
304,304,165,37586.83333,12996.0,82782.0,3443.0,50,10,24.043566656985192,1,24.043566656985192
305,305,165,37586.83333,12996.0,77976.0,4318.0,50,11,18.058360352014827,1,18.058360352014827
306,306,167,18377.41667,22786.0,167634.0,1035.0,51,9,161.96521739130438,0,256.36991911483597
307,307,167,18377.41667,22786.0,268800.0,1707.0,51,10,157.46924428822496,0,179.74876813169516
308,308,167,18377.41667,22786.0,206874.0,2006.0,51,11,103.12761714855435,1,103.12761714855432
309,309,167,18377.41667,22786.0,88134.0,3325.0,51,12,26.50646616541353,1,26.506466165413542
310,310,167,18377.41667,22786.0,95232.0,3582.0,51,13,26.58626465661641,1,26.58626465661641
311,311,167,18377.41667,22786.0,136716.0,3679.0,51,14,37.161185104648006,1,37.161185104648006
312,312,168,28811.16667,15593.0,335721.0,3118.0,52,6,107.67190506735086,1,107.67190506735086
313,313,168,28811.16667,15593.0,114777.0,4251.0,52,7,27.0,1,27.0
314,314,168,28811.16667,15593.0,75687.0,3849.0,52,8,19.66406858924396,1,19.66406858924396
315,315,168,28811.16667,15593.0,16269.0,746.0,52,9,21.808310991957107,0,29.41901763823703
316,316,168,28811.16667,15593.0,127002.0,3242.0,52,10,39.1739666872301,1,39.1739666872301
317,317,168,28811.16667,15593.0,93558.0,3954.0,52,11,23.661608497723822,1,23.66160849772382
318,318,170,38735.75,12564.5,365148.0,3710.0,53,6,98.42264150943396,1,98.42264150943396
319,319,170,38735.75,12564.5,163143.0,4085.0,53,7,39.937086903304774,1,39.937086903304774
320,320,170,38735.75,12564.5,172743.0,4242.0,53,8,40.722065063649225,1,40.722065063649225
321,321,170,38735.75,12564.5,119355.0,2514.0,53,9,47.47613365155132,1,47.47613365155132
322,322,170,38735.75,12564.5,141735.0,3356.0,53,10,42.233313468414785,1,42.233313468414785
323,323,170,38735.75,12564.5,75387.0,3474.0,53,11,21.700345423143354,1,21.70034542314336
324,324,172,52996.16667,12861.0,461952.0,3712.0,54,6,124.44827586206895,1,124.44827586206895
325,325,172,52996.16667,12861.0,255066.0,4077.0,54,7,62.562178072111855,1,62.562178072111855
326,326,172,52996.16667,12861.0,155814.0,4195.0,54,8,37.14278903456496,1,37.14278903456497
327,327,172,52996.16667,12861.0,113886.0,2800.0,54,9,40.67357142857143,1,40.67357142857143
328,328,172,52996.16667,12861.0,129996.0,4028.0,54,10,32.27308838133069,1,32.273088381330695
329,329,172,52996.16667,12861.0,77166.0,4030.0,54,11,19.14789081885856,1,19.147890818858556
330,330,174,49976.41667,11055.5,448485.0,3333.0,55,6,134.55895589558955,1,134.55895589558955
331,331,174,49976.41667,11055.5,281850.0,4077.0,55,7,69.1317144959529,1,69.1317144959529
332,332,174,49976.41667,11055.5,153756.0,3979.0,55,8,38.641869816536826,1,38.641869816536826
333,333,174,49976.41667,11055.5,119283.0,2854.0,55,9,41.79502452697968,1,41.79502452697968
334,334,174,49976.41667,11055.5,105015.0,4106.0,55,10,25.57598636142231,1,25.57598636142231
335,335,174,49976.41667,11055.5,66333.0,4002.0,55,11,16.57496251874063,1,16.574962518740634
336,336,176,50026.75,9129.0,477390.0,3719.0,56,6,128.36515192255982,1,128.36515192255982
337,337,176,50026.75,9129.0,198372.0,4062.0,56,7,48.83604135893647,1,48.83604135893647
338,338,176,50026.75,9129.0,181524.0,4146.0,56,8,43.78292329956584,1,43.78292329956584
339,339,176,50026.75,9129.0,149028.0,2878.0,56,9,51.78179291174427,1,51.78179291174427
340,340,176,50026.75,9129.0,125361.0,4106.0,56,10,30.531173891865567,1,30.531173891865564
341,341,176,50026.75,9129.0,54774.0,4098.0,56,11,13.366032210834556,1,13.366032210834561
342,342,178,56943.16667000001,5075.5,541461.0,3281.0,57,6,165.02925937214263,1,165.02925937214263
343,343,178,56943.16667000001,5075.5,295470.0,4090.0,57,7,72.24205378973105,1,72.24205378973105
344,344,178,56943.16667000001,5075.5,221925.0,4266.0,57,8,52.021800281293956,1,52.02180028129395
345,345,178,56943.16667000001,5075.5,189009.0,2711.0,57,9,69.71929177425304,1,69.71929177425304
346,346,178,56943.16667000001,5075.5,134949.0,3521.0,57,10,38.32689576824766,1,38.32689576824765
347,347,178,56943.16667000001,5075.5,30453.0,3028.0,57,11,10.057133421400263,1,10.057133421400266
348,348,180,52582.66667,8556.5,516975.0,3278.0,58,6,157.71049420378282,1,157.71049420378282
349,349,180,52582.66667,8556.5,266952.0,4082.0,58,7,65.39735423811857,1,65.39735423811857
350,350,180,52582.66667,8556.5,152157.0,4171.0,58,8,36.47974106928794,1,36.47974106928794
351,351,180,52582.66667,8556.5,132921.0,2776.0,58,9,47.88220461095101,1,47.88220461095101
352,352,180,52582.66667,8556.5,164769.0,3597.0,58,10,45.80733944954128,1,45.80733944954128
353,353,180,52582.66667,8556.5,51339.0,2870.0,58,11,17.88815331010453,1,17.888153310104542
354,354,182,24038.66667,22059.0,385734.0,1470.0,59,9,262.40408163265306,0,166.05930990006902
355,355,182,24038.66667,22059.0,310197.0,1829.0,59,10,169.59923455440133,0,132.9006013525803
356,356,182,24038.66667,22059.0,275103.0,1936.0,59,11,142.09865702479343,0,99.7418928050916
357,357,182,24038.66667,22059.0,223320.0,3354.0,59,12,66.58318425760287,1,66.58318425760288
358,358,182,24038.66667,22059.0,125910.0,3767.0,59,13,33.42447571011415,1,33.424475710114166
359,359,182,24038.66667,22059.0,132354.0,3658.0,59,14,36.182066703116455,1,36.182066703116455
360,360,183,9089.666667,19311.5,56580.0,117.0,60,12,483.58974358974365,0,126.4342113555888
361,361,183,9089.666667,19311.5,215238.0,672.0,60,13,320.29464285714283,0,110.58295540368928
362,362,183,9089.666667,19311.5,293763.0,3101.0,60,14,94.73169945178977,1,94.73169945178977
363,363,183,9089.666667,19311.5,166650.0,425.0,60,15,392.1176470588235,0,78.88044349989025
364,364,183,9089.666667,19311.5,249660.0,1289.0,60,16,193.68502715283162,0,63.02918754799073
365,365,183,9089.666667,19311.5,115869.0,2456.0,60,17,47.17793159609121,1,47.17793159609121
366,366,184,17657.91667,8093.0,339225.0,3071.0,61,6,110.46076196678608,1,110.46076196678608
367,367,184,17657.91667,8093.0,68940.0,3354.0,61,7,20.554561717352414,1,20.554561717352414
368,368,184,17657.91667,8093.0,69456.0,3598.0,61,8,19.30405780989439,1,19.30405780989439
369,369,184,17657.91667,8093.0,10809.0,746.0,61,9,14.489276139410189,0,21.124451299625687
370,370,184,17657.91667,8093.0,82785.0,3608.0,61,10,22.944844789356985,1,22.944844789356985
371,371,184,17657.91667,8093.0,48558.0,4033.0,61,11,12.040168608975947,1,12.04016860897594
372,372,186,103358.0833,60051.5,679857.0,1846.0,62,4,368.28656554712893,0,347.44720829998687
373,373,186,103358.0833,60051.5,897093.0,3617.0,62,5,248.02128836051975,1,248.02128836051975
374,374,186,103358.0833,60051.5,352914.0,2375.0,62,6,148.59536842105263,1,148.59536842105263
375,375,186,103358.0833,60051.5,451875.0,3022.0,62,7,149.52845797485108,1,149.52845797485108
376,376,186,103358.0833,60051.5,259866.0,3884.0,62,8,66.90679711637489,1,66.90679711637489
377,377,186,103358.0833,60051.5,360309.0,4347.0,62,9,82.88681849551415,1,82.88681849551415
378,378,198,101601.75,40833.5,709047.0,1756.0,63,4,403.78530751708433,0,276.960181197479
379,379,198,101601.75,40833.5,852444.0,4200.0,63,5,202.96285714285716,1,202.96285714285716
380,380,198,101601.75,40833.5,561258.0,4352.0,63,6,128.9655330882353,1,128.9655330882353
381,381,198,101601.75,40833.5,344898.0,4183.0,63,7,82.45230695672961,1,82.45230695672961
382,382,198,101601.75,40833.5,257880.0,4163.0,63,8,61.94571222675955,1,61.945712226759554
383,383,198,101601.75,40833.5,245001.0,4352.0,63,9,56.29618566176471,1,56.29618566176472
384,384,200,87045.33333,37399.0,759051.0,1209.0,64,5,627.833746898263,0,304.0471204188482
385,385,200,87045.33333,37399.0,817650.0,3555.0,64,6,230.0,1,230.0
386,386,200,87045.33333,37399.0,685101.0,4393.0,64,7,155.95287958115182,1,155.95287958115182
387,387,200,87045.33333,37399.0,440136.0,4138.0,64,8,106.36442725954569,1,106.36442725954569
388,388,200,87045.33333,37399.0,295554.0,3267.0,64,9,90.46648301193756,1,90.46648301193756
389,389,200,87045.33333,37399.0,224394.0,4312.0,64,10,52.03942486085344,1,52.039424860853444
390,390,202,96957.0,56492.5,804315.0,1174.0,65,5,685.1064735945487,0,322.81735503691993
391,391,202,96957.0,56492.5,911718.0,3486.0,65,6,261.5370051635112,1,261.53700516351114
392,392,202,96957.0,56492.5,880128.0,4395.0,65,7,200.25665529010243,1,200.2566552901024
393,393,202,96957.0,56492.5,432177.0,3882.0,65,8,111.32843894899536,1,111.32843894899537
394,394,202,96957.0,56492.5,270735.0,3409.0,65,9,79.41771780580815,1,79.41771780580814
395,395,202,96957.0,56492.5,338955.0,4316.0,65,10,78.53452270620944,1,78.53452270620944
396,396,204,131044.75,35400.0,858579.0,3840.0,66,3,223.58828125,1,223.58828125
397,397,204,131044.75,35400.0,797049.0,4294.0,66,4,185.619236143456,1,185.619236143456
398,398,204,131044.75,35400.0,478158.0,4092.0,66,5,116.85190615835778,1,116.85190615835776
399,399,204,131044.75,35400.0,324234.0,4377.0,66,6,74.07676490747087,1,74.07676490747087
400,400,204,131044.75,35400.0,267594.0,4308.0,66,7,62.115598885793865,1,62.11559888579387
401,401,204,131044.75,35400.0,212400.0,4036.0,66,8,52.626362735381576,1,52.62636273538158
402,402,206,160394.1667,41656.0,998592.0,3919.0,67,3,254.80785914774174,1,254.80785914774174
403,403,206,160394.1667,41656.0,1038363.0,4194.0,67,4,247.58297567954224,1,247.58297567954224
404,404,206,160394.1667,41656.0,701175.0,4089.0,67,5,171.47835656639762,1,171.47835656639762
405,405,206,160394.1667,41656.0,399966.0,4373.0,67,6,91.4626114795335,1,91.4626114795335
406,406,206,160394.1667,41656.0,306264.0,4349.0,67,7,70.42170613934238,1,70.42170613934238
407,407,206,160394.1667,41656.0,249936.0,4032.0,67,8,61.98809523809525,1,61.98809523809525
408,408,208,203317.0833,97188.5,1500291.0,3593.0,68,9,417.5594210965768,0,552.4817839391583
409,409,208,203317.0833,97188.5,1454526.0,3549.0,68,10,409.84108199492823,0,450.8354825696382
410,410,208,203317.0833,97188.5,1181307.0,3383.0,68,11,349.18918120011824,1,349.1891812001182
411,411,208,203317.0833,97188.5,935217.0,3778.0,68,12,247.5428798305982,1,247.54287983059817
412,412,208,203317.0833,97188.5,875445.0,4154.0,68,13,210.74747231584016,1,210.74747231584013
413,413,208,203317.0833,97188.5,583131.0,4058.0,68,14,143.69911286347954,1,143.6991128634795
414,414,210,120830.0,147431.5,605469.0,1350.0,69,10,448.4955555555555,0,394.02815845922237
415,415,210,120830.0,147431.5,1349511.0,3582.0,69,11,376.74790619765486,1,376.74790619765486
416,416,210,120830.0,147431.5,1383591.0,3849.0,69,12,359.46765393608734,1,359.46765393608734
417,417,210,120830.0,147431.5,1008072.0,3569.0,69,13,282.45222751471,1,282.45222751471
418,418,210,120830.0,147431.5,910278.0,3411.0,69,14,266.86543535620046,1,266.86543535620046
419,419,210,120830.0,147431.5,884589.0,4246.0,69,15,208.3346679227508,1,208.33466792275078
420,420,211,126861.75,17829.0,866409.0,3944.0,70,3,219.677738336714,1,219.677738336714
421,421,211,126861.75,17829.0,755088.0,4091.0,70,4,184.57296504522117,1,184.57296504522117
422,422,211,126861.75,17829.0,326448.0,4042.0,70,5,80.7639782285997,1,80.76397822859971
423,423,211,126861.75,17829.0,176445.0,4349.0,70,6,40.57139572315475,1,40.571395723154765
424,424,211,126861.75,17829.0,120426.0,4342.0,70,7,27.73514509442653,1,27.735145094426528
425,425,211,126861.75,17829.0,106974.0,4109.0,70,8,26.034071550255536,1,26.034071550255533
426,426,213,121539.25,49492.5,839946.0,3893.0,71,3,215.7580272283586,1,215.7580272283586
427,427,213,121539.25,49492.5,707118.0,4308.0,71,4,164.14066852367688,1,164.14066852367688
428,428,213,121539.25,49492.5,440319.0,4080.0,71,5,107.92132352941178,1,107.92132352941178
429,429,213,121539.25,49492.5,347193.0,4377.0,71,6,79.32213845099382,1,79.32213845099382
430,430,213,121539.25,49492.5,321672.0,4354.0,71,7,73.87965089572806,1,73.87965089572806
431,431,213,121539.25,49492.5,296955.0,4124.0,71,8,72.00654704170708,1,72.00654704170708
432,432,215,116563.0833,25164.5,847734.0,3929.0,72,3,215.76329854924919,1,215.76329854924919
433,433,215,116563.0833,25164.5,629100.0,4276.0,72,4,147.12347988774556,1,147.12347988774556
434,434,215,116563.0833,25164.5,361968.0,4341.0,72,5,83.38355217691776,1,83.38355217691776
435,435,215,116563.0833,25164.5,275259.0,4290.0,72,6,64.16293706293706,1,64.16293706293706
436,436,215,116563.0833,25164.5,219720.0,4347.0,72,7,50.54520358868185,1,50.54520358868186
437,437,215,116563.0833,25164.5,150987.0,4104.0,72,8,36.79020467836257,1,36.79020467836257
438,438,219,97415.16667,37799.5,748500.0,3727.0,73,4,200.83176817815936,1,200.83176817815936
439,439,219,97415.16667,37799.5,497718.0,4344.0,73,5,114.57596685082872,1,114.57596685082872
440,440,219,97415.16667,37799.5,364905.0,4292.0,73,6,85.01980428704567,1,85.01980428704567
441,441,219,97415.16667,37799.5,303945.0,4405.0,73,7,69.0,1,69.0
442,442,219,97415.16667,37799.5,262173.0,4308.0,73,8,60.857242339832865,1,60.857242339832865
443,443,219,97415.16667,37799.5,226797.0,4139.0,73,9,54.795119594104854,1,54.795119594104854
444,444,221,115812.0833,22454.0,869283.0,3485.0,74,4,249.43558106169297,1,249.43558106169297
445,445,221,115812.0833,22454.0,561750.0,4211.0,74,5,133.40061743053906,1,133.40061743053906
446,446,221,115812.0833,22454.0,344862.0,4309.0,74,6,80.03295428173591,1,80.03295428173593
447,447,221,115812.0833,22454.0,208701.0,4384.0,74,7,47.60515510948906,1,47.605155109489075
448,448,221,115812.0833,22454.0,172122.0,4317.0,74,8,39.870743571924955,1,39.87074357192495
449,449,221,115812.0833,22454.0,134724.0,4071.0,74,9,33.09358879882093,1,33.093588798820925
450,450,223,43317.25,16568.5,585726.0,2775.0,75,9,211.07243243243244,1,211.07243243243244
451,451,223,43317.25,16568.5,282420.0,1374.0,75,10,205.54585152838428,0,164.88275479177847
452,452,223,43317.25,16568.5,329067.0,1949.0,75,11,168.83889173935353,0,118.69307715112448
453,453,223,43317.25,16568.5,266595.0,3677.0,75,12,72.50339951047049,1,72.5033995104705
454,454,223,43317.25,16568.5,120303.0,4327.0,75,13,27.802865726831524,1,27.802865726831527
455,455,223,43317.25,16568.5,99411.0,3454.0,75,14,28.781412854661266,1,28.781412854661266
456,456,224,34950.91667,16026.5,460647.0,3004.0,76,9,153.34454061251662,1,153.34454061251662
457,457,224,34950.91667,16026.5,260058.0,1193.0,76,10,217.98658843252304,0,122.75984200797916
458,458,224,34950.91667,16026.5,241038.0,2615.0,76,11,92.1751434034417,1,92.1751434034417
459,459,224,34950.91667,16026.5,103959.0,3864.0,76,12,26.904503105590067,1,26.904503105590067
460,460,224,34950.91667,16026.5,105135.0,4107.0,76,13,25.598977355734114,1,25.598977355734114
461,461,224,34950.91667,16026.5,96159.0,4088.0,76,14,23.522260273972602,1,23.522260273972602
462,462,226,40274.33333,19858.5,376404.0,3289.0,77,1,114.44329583460018,1,114.44329583460018
463,463,226,40274.33333,19858.5,194268.0,3936.0,77,2,49.35670731707317,1,49.35670731707317
464,464,226,40274.33333,19858.5,242553.0,4290.0,77,3,56.53916083916084,1,56.53916083916084
465,465,226,40274.33333,19858.5,178761.0,4413.0,77,4,40.507817811012906,1,40.507817811012906
466,466,226,40274.33333,19858.5,130218.0,4302.0,77,5,30.26917712691771,1,30.26917712691771
467,467,226,40274.33333,19858.5,119151.0,3863.0,77,6,30.84416256795237,1,30.84416256795237
468,468,228,34269.91667,10223.0,255504.0,3529.0,78,1,72.40124681212808,1,72.40124681212808
469,469,228,34269.91667,10223.0,181194.0,4416.0,78,2,41.03125,1,41.03125
470,470,228,34269.91667,10223.0,132474.0,4222.0,78,3,31.377072477498817,1,31.37707247749882
471,471,228,34269.91667,10223.0,135168.0,4401.0,78,4,30.713019768234485,1,30.71301976823448
472,472,228,34269.91667,10223.0,118926.0,4356.0,78,5,27.301652892561982,1,27.301652892561982
473,473,228,34269.91667,10223.0,61338.0,3926.0,78,6,15.623535404992356,1,15.623535404992353
474,474,230,76344.08333,29884.5,561195.0,3691.0,79,1,152.0441614738553,1,152.0441614738553
475,475,230,76344.08333,29884.5,421119.0,4382.0,79,2,96.10200821542676,1,96.10200821542676
476,476,230,76344.08333,29884.5,316125.0,4296.0,79,3,73.58589385474859,1,73.58589385474859
477,477,230,76344.08333,29884.5,285480.0,4410.0,79,4,64.73469387755102,1,64.73469387755102
478,478,230,76344.08333,29884.5,311604.0,4360.0,79,5,71.46880733944955,1,71.46880733944955
479,479,230,76344.08333,29884.5,179307.0,3880.0,79,6,46.2131443298969,1,46.21314432989689
480,480,232,61437.5,21399.0,435453.0,3545.0,80,1,122.83582510578279,1,122.83582510578279
481,481,232,61437.5,21399.0,326757.0,4410.0,80,2,74.09455782312925,1,74.09455782312925
482,482,232,61437.5,21399.0,209217.0,4297.0,80,3,48.689085408424475,1,48.689085408424475
483,483,232,61437.5,21399.0,182844.0,4392.0,80,4,41.63114754098361,1,41.63114754098361
484,484,232,61437.5,21399.0,161634.0,4343.0,80,5,37.217131015427114,1,37.217131015427114
485,485,232,61437.5,21399.0,128394.0,3983.0,80,6,32.23550087873462,1,32.23550087873462
486,486,234,22975.41667,5336.0,274437.0,3479.0,81,1,78.88387467663122,1,78.88387467663122
487,487,234,22975.41667,5336.0,73818.0,4050.0,81,2,18.226666666666667,1,18.226666666666667
488,488,234,22975.41667,5336.0,133335.0,3959.0,81,3,33.67895933316494,1,33.67895933316494
489,489,234,22975.41667,5336.0,108558.0,4404.0,81,4,24.649863760217986,1,24.649863760217986
490,490,234,22975.41667,5336.0,51219.0,4343.0,81,5,11.79346074142298,1,11.793460741422976
491,491,234,22975.41667,5336.0,32016.0,3876.0,81,6,8.260061919504642,1,8.260061919504643
492,492,236,51509.08333,13129.0,444165.0,3671.0,82,1,120.99291746118223,1,120.99291746118223
493,493,236,51509.08333,13129.0,252690.0,4412.0,82,2,57.27334542157752,1,57.27334542157752
494,494,236,51509.08333,13129.0,179376.0,4264.0,82,3,42.067542213883684,1,42.067542213883684
495,495,236,51509.08333,13129.0,148287.0,4405.0,82,4,33.6633371169126,1,33.6633371169126
496,496,236,51509.08333,13129.0,91686.0,4363.0,82,5,21.01443960577584,1,21.014439605775834
497,497,236,51509.08333,13129.0,78774.0,3989.0,82,6,19.74780646778641,1,19.74780646778641
498,498,239,16123.833330000001,11227.0,142983.0,1786.0,83,9,80.05767077267637,0,16.33896476382244
499,499,239,16123.833330000001,11227.0,118404.0,922.0,83,10,128.42082429501085,0,15.251718434120683
500,500,239,16123.833330000001,11227.0,188994.0,1987.0,83,11,95.11524911927529,0,14.164472104418927
501,501,239,16123.833330000001,11227.0,53172.0,4066.0,83,12,13.077225774717169,1,13.07722577471717
502,502,239,16123.833330000001,11227.0,46665.0,3892.0,83,13,11.989979445015413,1,11.989979445015415
503,503,239,16123.833330000001,11227.0,67362.0,3748.0,83,14,17.97278548559232,1,17.97278548559232
504,504,240,11202.41667,28173.5,304023.0,1206.0,84,8,252.09203980099502,0,153.67097419551737
505,505,240,11202.41667,28173.5,75084.0,119.0,84,9,630.9579831932773,0,133.37718626021507
506,506,240,11202.41667,28173.5,386307.0,1845.0,84,10,209.38048780487804,0,113.08339832491274
507,507,240,11202.41667,28173.5,250068.0,2695.0,84,11,92.7896103896104,1,92.78961038961042
508,508,240,11202.41667,28173.5,277659.0,3830.0,84,12,72.49582245430808,1,72.4958224543081
509,509,240,11202.41667,28173.5,169041.0,4248.0,84,13,39.793079096045204,1,39.793079096045204
510,510,264,302262.0,26629.5,2133723.0,3798.0,85,1,561.801737756714,0,568.0285911517764
511,511,264,302262.0,26629.5,1651641.0,4190.0,85,2,394.1863961813842,1,394.1863961813842
512,512,264,302262.0,26629.5,946158.0,4294.0,85,3,220.34420121099208,1,220.34420121099208
513,513,264,302262.0,26629.5,649761.0,3351.0,85,4,193.9006266786034,1,193.9006266786034
514,514,264,302262.0,26629.5,362577.0,4372.0,85,5,82.93161024702653,1,82.93161024702647
515,515,264,302262.0,26629.5,159777.0,3983.0,85,6,40.11473763494853,1,40.11473763494854
516,516,284,113951.5833,21392.5,943842.0,3692.0,86,3,255.64517876489708,1,255.64517876489708
517,517,284,113951.5833,21392.5,597963.0,4036.0,86,4,148.15733399405354,1,148.15733399405354
518,518,284,113951.5833,21392.5,317772.0,3443.0,86,5,92.29509148997968,1,92.29509148997968
519,519,284,113951.5833,21392.5,197436.0,4194.0,86,6,47.075822603719594,1,47.07582260371959
520,520,284,113951.5833,21392.5,139014.0,4327.0,86,7,32.1271088513982,1,32.12710885139819
521,521,284,113951.5833,21392.5,128355.0,4252.0,86,8,30.186970837253057,1,30.186970837253057
522,522,286,95471.75,18646.0,861819.0,3758.0,87,3,229.3291644491751,1,229.3291644491751
523,523,286,95471.75,18646.0,430707.0,3985.0,87,4,108.08205771643664,1,108.08205771643664
524,524,286,95471.75,18646.0,210327.0,3427.0,87,5,61.37350452290633,1,61.37350452290633
525,525,286,95471.75,18646.0,157698.0,4108.0,87,6,38.388023369036034,1,38.388023369036034
526,526,286,95471.75,18646.0,76578.0,4124.0,87,7,18.56886517943744,1,18.568865179437438
527,527,286,95471.75,18646.0,111876.0,4265.0,87,8,26.23118405627198,1,26.23118405627198
528,528,288,89112.75,16311.5,961599.0,3258.0,88,3,295.1500920810313,1,295.1500920810313
529,529,288,89112.75,16311.5,422181.0,3922.0,88,4,107.6443141254462,1,107.64431412544621
530,530,288,89112.75,16311.5,213252.0,3490.0,88,5,61.10372492836676,1,61.10372492836677
531,531,288,89112.75,16311.5,174021.0,4087.0,88,6,42.57915341326156,1,42.57915341326156
532,532,288,89112.75,16311.5,90273.0,4152.0,88,7,21.742052023121392,1,21.74205202312139
533,533,288,89112.75,16311.5,97869.0,4033.0,88,8,24.267046863377143,1,24.267046863377143
534,534,290,91581.5,20757.5,930321.0,3347.0,89,3,277.95667762175077,1,277.95667762175077
535,535,290,91581.5,20757.5,463269.0,3911.0,89,4,118.45282536435694,1,118.45282536435695
536,536,290,91581.5,20757.5,270030.0,3274.0,89,5,82.47709224190592,1,82.47709224190592
537,537,290,91581.5,20757.5,215694.0,3700.0,89,6,58.29567567567568,1,58.29567567567568
538,538,290,91581.5,20757.5,124377.0,4120.0,89,7,30.18859223300971,1,30.188592233009715
539,539,290,91581.5,20757.5,124545.0,3998.0,89,8,31.151825912956483,1,31.151825912956483
540,540,294,176133.0833,48860.0,1524633.0,3674.0,90,2,414.97904191616766,0,298.8760539451648
541,541,294,176133.0833,48860.0,935970.0,3740.0,90,3,250.25935828877002,1,250.25935828877
542,542,294,176133.0833,48860.0,666429.0,3305.0,90,4,201.6426626323752,1,201.64266263237516
543,543,294,176133.0833,48860.0,441120.0,3962.0,90,5,111.33770822816759,1,111.33770822816757
544,544,294,176133.0833,48860.0,352089.0,4296.0,90,6,81.95740223463687,1,81.95740223463687
545,545,294,176133.0833,48860.0,293160.0,4146.0,90,7,70.70911722141824,1,70.70911722141824
546,546,296,283778.5833,31226.0,2175477.0,3616.0,91,2,601.6252765486727,0,480.8552126211522
547,547,296,283778.5833,31226.0,1418421.0,4340.0,91,3,326.82511520737324,1,326.8251152073733
548,548,296,283778.5833,31226.0,728331.0,4215.0,91,4,172.79501779359433,1,172.79501779359435
549,549,296,283778.5833,31226.0,435312.0,4366.0,91,5,99.70499312872194,1,99.70499312872192
550,550,296,283778.5833,31226.0,292398.0,4231.0,91,6,69.10848499172772,1,69.10848499172772
551,551,296,283778.5833,31226.0,187356.0,4335.0,91,7,43.219377162629755,1,43.21937716262977
552,552,300,156489.8333,43548.5,1419198.0,3762.0,92,2,377.24561403508767,1,377.24561403508767
553,553,300,156489.8333,43548.5,681612.0,3966.0,92,3,171.86384266263238,1,171.86384266263238
554,554,300,156489.8333,43548.5,530505.0,3878.0,92,4,136.79860752965445,1,136.79860752965445
555,555,300,156489.8333,43548.5,378375.0,3908.0,92,5,96.8206243602866,1,96.8206243602866
556,556,300,156489.8333,43548.5,308793.0,4326.0,92,6,71.38072122052705,1,71.38072122052705
557,557,300,156489.8333,43548.5,261291.0,4144.0,92,7,63.05284749034749,1,63.05284749034749
558,558,302,167611.3333,43473.0,1498152.0,3729.0,93,2,401.7570394207562,0,233.6581675452737
559,559,302,167611.3333,43473.0,778671.0,3871.0,93,3,201.15499870834407,1,201.15499870834407
560,560,302,167611.3333,43473.0,511521.0,3033.0,93,4,168.65182987141444,1,168.65182987141444
561,561,302,167611.3333,43473.0,381540.0,2870.0,93,5,132.94076655052262,1,132.94076655052262
562,562,302,167611.3333,43473.0,323313.0,4300.0,93,6,75.18906976744186,1,75.18906976744188
563,563,302,167611.3333,43473.0,260838.0,4094.0,93,7,63.71226184660478,1,63.71226184660478
564,564,304,281326.0,52959.5,2042160.0,3696.0,94,2,552.5324675324675,0,572.8586151026723
565,565,304,281326.0,52959.5,1585155.0,4159.0,94,3,381.13849483048807,1,381.13849483048807
566,566,304,281326.0,52959.5,804081.0,4245.0,94,4,189.4183745583039,1,189.41837455830392
567,567,304,281326.0,52959.5,496320.0,4366.0,94,5,113.67842418689877,1,113.67842418689878
